article_id,publication_datetime,publication_week,Headline,Outlet,Reporter,contributor_display_name,contributor_type,synthetic_author_flag,opinion_attribution,opinion_owner,opinion_owner_type,stance_owner_side,primary_voice_score,secondary_voice_score,mixed_voice_score,secondary_cue_count,primary_cue_count,mixed_cue_count,reported_actor_count,attribution_confidence,attribution_evidence,dominant_frame,cluster_display_name,stance_bucket,stance_score,mention_weight,Estimated Reach,Link,opinion_attribution_v2,opinion_attribution_label,is_actor_mediated,is_publication_owned,is_contested_or_multi_actor
58,2026-04-19,2026-04-13/2026-04-19,NewsTalk Breakfast - Neutrality,NewsTalk Breakfast,,David Sheehan,synthetic_demo_author,True,secondary_reported_opinion,Micheál Martin,reported_actor,preserve_neutrality,1.3,5.8,1.2,1,0,0,5,high,"secondary cues: \bsays\b | actors: Micheál Martin, Mary Lou McDonald, Simon Harris, Fianna Fáil, Government",Other Neutrality Debate,Sinn Féin and government neutrality clash,Preserve / strengthen neutrality,-0.667,0.7865034643364947,165000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
59,2026-04-19,2026-04-13/2026-04-19,Q102 - Neutrality,Q102,,Ciara McCarthy,synthetic_demo_author,True,secondary_reported_opinion,Micheál Martin,reported_actor,preserve_neutrality,0.0,2.8,1.2,0,0,0,5,high,"actors: Micheál Martin, Simon Harris, Fianna Fáil, Fine Gael, Government",Other Neutrality Debate,Sinn Féin and government neutrality clash,Preserve / strengthen neutrality,-0.667,0.9209869643716148,92000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
60,2026-04-19,2026-04-13/2026-04-19,Sinn Féin leader claims parties are trying to 'dismantle Irish neutrality' | Shannonside.ie,Shannonside FM,,Eoin Murphy,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,0.0,7.8,2.8,3,0,1,5,high,"secondary cues: \bsaid\b, \bsays\b | mixed cues: \bbut\b | actors: Mary Lou McDonald, Sinn Féin, Fianna Fáil, Fine Gael, Government",Public Consent / Referendum,Sinn Féin and government neutrality clash,Preserve / strengthen neutrality,-0.889,0.7832938563125246,60904,https://www.shannonside.ie/news/sinn-fein-leader-claims-parties-are-trying-to-dismantle-irish-neutrality-287669,multi_actor_reported_opinion,Multi-actor reported opinion,True,False,True
61,2026-04-19,2026-04-13/2026-04-19,Today FM - Neutrality,Today FM,,Cian O'Neill,synthetic_demo_author,True,secondary_reported_opinion,Mary Lou McDonald,reported_actor,preserve_neutrality,0.0,6.8,2.0,2,0,0,5,high,"secondary cues: \bsays\b | actors: Mary Lou McDonald, Sinn Féin, Fianna Fáil, Fine Gael, Government",Other Neutrality Debate,Sinn Féin and government neutrality clash,Preserve / strengthen neutrality,-0.8,0.9589680247528404,258000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
62,2026-04-19,2026-04-13/2026-04-19,Today With David McCullagh - Neutrality,Today With David McCullagh,,Fiona Murray,synthetic_demo_author,True,primary_publication_opinion,publication_voice,publication_or_contributor_voice,mixed_or_unclear,2.1,0.0,0.0,0,0,0,0,high,,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,1.0671053236163617,349000,,publication_owned_opinion,Publication-owned opinion,False,True,False
63,2026-04-19,2026-04-13/2026-04-19,We have an opportunity to end EU veto and we must grasp it,Sunday Independent (Ireland),,Daniel Hughes,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,mixed_or_unclear,7.3,4.4,4.4,1,6,4,2,medium,"secondary cues: \bmaintained\b | primary cues: \bireland should\b, \bwe must\b, \bwe should\b | mixed cues: \bwhile\b, \bbut\b | actors: Government, Israel",Triple Lock / UN Mandate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.9922142024324736,152134,,multi_actor_reported_opinion,Multi-actor reported opinion,True,False,True
64,2026-04-18,2026-04-13/2026-04-19,98FM - Neutrality,98FM,,Alan Brady,synthetic_demo_author,True,secondary_reported_opinion,Mary Lou McDonald,reported_actor,preserve_neutrality,0.0,2.8,1.2,0,0,0,5,high,"actors: Mary Lou McDonald, Sinn Féin, Fianna Fáil, Fine Gael, Government",Other Neutrality Debate,Sinn Féin and government neutrality clash,Preserve / strengthen neutrality,-0.857,0.9431668244528548,168000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
65,2026-04-18,2026-04-13/2026-04-19,C103 - Neutrality,C103,,Fiona Murray,synthetic_demo_author,True,secondary_reported_opinion,Mary Lou McDonald,reported_actor,preserve_neutrality,0.0,7.8,2.0,3,0,0,5,high,"secondary cues: \bsaid\b, \bsays\b | actors: Mary Lou McDonald, Sinn Féin, Fianna Fáil, Fine Gael, Government",Other Neutrality Debate,Sinn Féin and government neutrality clash,Preserve / strengthen neutrality,-0.857,0.8139513837024793,140000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
66,2026-04-18,2026-04-13/2026-04-19,Classic Hits 4FM - Neutrality,Classic Hits 4FM,,Conor Ryan,synthetic_demo_author,True,secondary_reported_opinion,Mary Lou McDonald,reported_actor,preserve_neutrality,0.0,8.8,2.0,4,0,0,5,high,"secondary cues: \bsaid\b, \bsays\b, \baccording to\b, \baccording to .* | actors: Mary Lou McDonald, Sinn Féin, Fianna Fáil, Fine Gael, Government",Other Neutrality Debate,Sinn Féin and government neutrality clash,Preserve / strengthen neutrality,-0.875,0.9495887808638266,200000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
67,2026-04-18,2026-04-13/2026-04-19,Galway Talks - Neutrality,Galway Talks,,Cian O'Neill,synthetic_demo_author,True,secondary_reported_opinion,Mary Lou McDonald,reported_actor,preserve_neutrality,0.0,6.8,2.0,2,0,0,5,high,"secondary cues: \bsaid\b, \bsays\b | actors: Mary Lou McDonald, Sinn Féin, Fianna Fáil, Fine Gael, Government",Other Neutrality Debate,Triple Lock and UN mandate debate,Preserve / strengthen neutrality,-0.857,0.6806912322125866,65000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
68,2026-04-18,2026-04-13/2026-04-19,Hard Shoulder - Neutrality,Hard Shoulder,,Conor Ryan,synthetic_demo_author,True,factual_or_low_opinion_reporting,none_clear,factual_or_low_opinion,mixed_or_unclear,0.0,0.0,0.0,0,0,0,0,low,,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.7114925937285427,150000,,factual_low_opinion_reporting,Factual / low-opinion reporting,False,False,False
69,2026-04-18,2026-04-13/2026-04-19,Hard Shoulder - Neutrality,Hard Shoulder,,David Sheehan,synthetic_demo_author,True,secondary_reported_opinion,Mary Lou McDonald,reported_actor,preserve_neutrality,0.0,8.8,2.0,4,0,0,5,high,"secondary cues: \bsaid\b, \bsays\b | actors: Mary Lou McDonald, Sinn Féin, Fianna Fáil, Fine Gael, Government",Other Neutrality Debate,Ukraine war and moral neutrality,Preserve / strengthen neutrality,-0.857,0.7114925937285427,150000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
70,2026-04-18,2026-04-13/2026-04-19,Hundreds demonstrate in Dublin to demand Ireland’s neutrality be protected,The Irish Times,Conor Pope,Conor Pope,real_reporter_metadata,False,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,1.2,10.8,5.2,9,1,4,12,medium,"secondary cues: \bsaid\b, \btold\b, \bhe said\b | primary cues: \bireland should\b | mixed cues: \bbut\b | actors: People Before Profit, Government, Dáil, Ukraine, Israel",Other Neutrality Debate,Triple Lock and UN mandate debate,Preserve / strengthen neutrality,-0.889,0.9766379006100212,416834,https://irishtimes.com/ireland/2026/04/18/hundreds-demonstrate-in-dublin-to-demand-irelands-neutrality-be-protected,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
71,2026-04-18,2026-04-13/2026-04-19,Hundreds take part in ‘No to War and Genocide’ Demonstration,The Irish Times,,Sophie Barrett,synthetic_demo_author,True,secondary_reported_opinion,Lelia Doolan,reported_actor,mixed_or_unclear,0.0,2.8,1.2,0,0,0,4,high,"actors: Lelia Doolan, Government, Dáil, Donald Trump",Ukraine / Russia / Moral Responsibility,Shannon Airport and US military use #2,Mixed / procedural / unclear,0.0,0.9391379006100212,416834,https://irishtimes.com/video/video/clips/2026/04/18/hundreds-take-part-in-no-to-war-and-genocide-demonstration,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
72,2026-04-18,2026-04-13/2026-04-19,"‘Issues’ over international protection Bill, says Connolly on first visit overseas",The Irish Times,,Brian Connolly,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,mixed_or_unclear,0.0,10.1,3.6,28,0,2,3,high,"secondary cues: \bsaid\b, \bsays\b, \btold\b, \bsuggested\b | mixed cues: \bwhile\b | actors: Government, Donald Trump, UN",Ukraine / Russia / Moral Responsibility,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.9391379006100212,416834,https://irishtimes.com/politics/2026/04/18/issues-over-international-protection-bill-says-connolly-on-first-visit-overseas,multi_actor_contested_reported_opinion,Multi-actor / contested reported opinion,True,False,True
73,2026-04-18,2026-04-13/2026-04-19,KFM Radio - Neutrality,KFM Radio,,Roisin Farrell,synthetic_demo_author,True,secondary_reported_opinion,Mary Lou McDonald,reported_actor,preserve_neutrality,0.0,7.8,2.0,3,0,0,5,high,"secondary cues: \bsaid\b, \bsays\b | actors: Mary Lou McDonald, Sinn Féin, Fianna Fáil, Fine Gael, Government",Other Neutrality Debate,Sinn Féin and government neutrality clash,Preserve / strengthen neutrality,-0.857,0.29,0,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
74,2026-04-18,2026-04-13/2026-04-19,Limerick's Live 95FM - Neutrality,Limerick's Live 95FM,,James Buckley,synthetic_demo_author,True,secondary_reported_opinion,Mary Lou McDonald,reported_actor,preserve_neutrality,0.0,6.8,2.0,2,0,0,5,high,"secondary cues: \bsaid\b, \bsays\b | actors: Mary Lou McDonald, Sinn Féin, Fianna Fáil, Fine Gael, Government",Other Neutrality Debate,Sinn Féin and government neutrality clash,Preserve / strengthen neutrality,-0.833,0.7984869643716148,92000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
75,2026-04-18,2026-04-13/2026-04-19,Midlands Today - Neutrality,Midlands Today,,James Buckley,synthetic_demo_author,True,secondary_reported_opinion,Sinn Féin,reported_actor,preserve_neutrality,0.0,6.8,2.0,2,0,0,4,high,"secondary cues: \bsaid\b, \bsays\b | actors: Sinn Féin, Fianna Fáil, Fine Gael, Government",Other Neutrality Debate,Sinn Féin and government neutrality clash,Preserve / strengthen neutrality,-0.833,0.6883391462033385,80000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
76,2026-04-18,2026-04-13/2026-04-19,North West Today - Neutrality,North West Today,,Aisling Kennedy,synthetic_demo_author,True,secondary_reported_opinion,Mary Lou McDonald,reported_actor,preserve_neutrality,0.0,7.8,2.0,3,0,0,4,high,"secondary cues: \bsaid\b, \bsays\b | actors: Mary Lou McDonald, Fianna Fáil, Fine Gael, Government",Other Neutrality Debate,Ukraine war and moral neutrality,Preserve / strengthen neutrality,-0.833,0.6710276893250762,50000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
77,2026-04-18,2026-04-13/2026-04-19,Q102 - Neutrality,Q102,,Ciara McCarthy,synthetic_demo_author,True,secondary_reported_opinion,Mary Lou McDonald,reported_actor,preserve_neutrality,0.0,5.8,1.2,1,0,0,4,high,"secondary cues: \bsays\b | actors: Mary Lou McDonald, Sinn Féin, Fianna Fáil, Government",Other Neutrality Debate,Sinn Féin and government neutrality clash,Preserve / strengthen neutrality,-0.833,0.9209869643716148,92000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
78,2026-04-18,2026-04-13/2026-04-19,The Opinion Line - Neutrality,The Opinion Line,,Sean O'Sullivan,synthetic_demo_author,True,secondary_reported_opinion,Mary Lou McDonald,reported_actor,preserve_neutrality,0.0,6.8,2.0,2,0,0,4,high,"secondary cues: \bsaid\b, \bsays\b | actors: Mary Lou McDonald, Sinn Féin, Fine Gael, Government",Other Neutrality Debate,Triple Lock and UN mandate debate,Preserve / strengthen neutrality,-0.857,0.692265876305451,89000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
79,2026-04-18,2026-04-13/2026-04-19,Today FM - Neutrality,Today FM,,Cian O'Neill,synthetic_demo_author,True,secondary_reported_opinion,Mary Lou McDonald,reported_actor,preserve_neutrality,0.0,7.8,2.0,3,0,0,5,high,"secondary cues: \bsaid\b, \bsays\b | actors: Mary Lou McDonald, Sinn Féin, Fianna Fáil, Fine Gael, Government",Other Neutrality Debate,Sinn Féin and government neutrality clash,Preserve / strengthen neutrality,-0.857,0.9589680247528404,258000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
80,2026-04-18,2026-04-13/2026-04-19,Today FM - Neutrality,Today FM,,Cian O'Neill,synthetic_demo_author,True,secondary_reported_opinion,Mary Lou McDonald,reported_actor,preserve_neutrality,0.0,8.8,2.0,4,0,0,5,high,"secondary cues: \bsaid\b, \bsays\b | actors: Mary Lou McDonald, Sinn Féin, Fianna Fáil, Fine Gael, Government",Other Neutrality Debate,Sinn Féin and government neutrality clash,Preserve / strengthen neutrality,-0.875,0.9589680247528404,258000,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
81,2026-04-17,2026-04-13/2026-04-19,‘Dangerous development’ - Kilkenny MEP warns against EU proposal,Kilkenny People,,Mark Duffy,synthetic_demo_author,True,secondary_reported_opinion,Sinn Féin,reported_actor,preserve_neutrality,0.0,7.8,2.0,3,0,0,4,high,"secondary cues: \bsaid\b, \bstated\b, \bcriticised\b | actors: Sinn Féin, Fianna Fáil, Fine Gael, Gaza",Peacekeeping / Identity / Tradition,Ukraine war and moral neutrality,Preserve / strengthen neutrality,-0.667,0.7469646228549636,62871,https://www.kilkennypeople.ie/news/politics/2063053/dangerous-development-kilkenny-mep-warns-against-eu-proposal.html,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
82,2026-04-17,2026-04-13/2026-04-19,"From a one-man sub attack to Nazi ‘nuns’ parachuting in, a centenarian looks back",The Irish Independent,,Clare Walsh,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,mixed_or_unclear,0.0,8.7,3.2,6,0,8,1,high,"secondary cues: \bsaid\b, \bsays\b, \brejected\b, \bhe said\b | mixed cues: \bwhile\b, \bbut\b | actors: Dáil",Ukraine / Russia / Moral Responsibility,General neutrality debate #2,Mixed / procedural / unclear,0.0,0.8686267819994873,61457,,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
83,2026-04-17,2026-04-13/2026-04-19,Letters to the Editor: Waste disposal should never have been privatised,The Irish Examiner,,Fiona Murray,synthetic_demo_author,True,mixed_reported_opinion,multiple_actors,multiple_reported_actors,preserve_neutrality,2.5,4.4,4.4,1,1,9,2,low,"secondary cues: \bsays\b | primary cues: \bwe must\b | mixed cues: \bwhile\b, \bbut\b, \bin contrast\b | actors: Government, NATO",Other Neutrality Debate,Triple Lock and UN mandate debate,Preserve / strengthen neutrality,-0.667,1.0323588861492043,409767,https://irishexaminer.com/opinion/yourview/arid-41828534.html,multi_actor_reported_opinion,Multi-actor reported opinion,True,False,True
84,2026-04-17,2026-04-13/2026-04-19,LMFM - Neutrality,LMFM,,Niamh Walsh,synthetic_demo_author,True,primary_publication_opinion,publication_voice,publication_or_contributor_voice,mixed_or_unclear,2.1,1.0,0.0,1,0,0,0,high,secondary cues: \bmaintained\b,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.8574920203830113,55000,,publication_owned_opinion,Publication-owned opinion,False,True,False
85,2026-04-17,2026-04-13/2026-04-19,LMFM - Neutrality,LMFM,,Niamh Walsh,synthetic_demo_author,True,factual_or_low_opinion_reporting,none_clear,factual_or_low_opinion,mixed_or_unclear,0.0,0.0,0.0,0,0,0,0,low,,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.779538200348192,55000,,factual_low_opinion_reporting,Factual / low-opinion reporting,False,False,False
86,2026-04-17,2026-04-13/2026-04-19,LMFM - Neutrality,LMFM,,Niamh Walsh,synthetic_demo_author,True,unclear_attribution,unclear,unclear,mixed_or_unclear,0.0,1.0,0.0,1,0,0,0,low,secondary cues: \bcriticised\b,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.779538200348192,55000,,unclear_attribution,Unclear attribution,False,False,False
87,2026-04-17,2026-04-13/2026-04-19,LMFM - Neutrality,LMFM,,Niamh Walsh,synthetic_demo_author,True,unclear_attribution,unclear,unclear,mixed_or_unclear,0.0,1.0,0.0,1,0,0,0,low,secondary cues: \bcriticised\b,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.779538200348192,55000,,unclear_attribution,Unclear attribution,False,False,False
88,2026-04-16,2026-04-13/2026-04-19,How damaged is Micheál Martin from the fuel protests?,The Irish Times,,Aisling Kennedy,synthetic_demo_author,True,secondary_reported_opinion,Micheál Martin,reported_actor,preserve_neutrality,0.0,5.8,1.2,1,0,0,8,high,"secondary cues: \bsays\b | actors: Micheál Martin, Lelia Doolan, Government, Dáil, Gaza",Shannon / US Military / Anti-war,Defence capability and security gaps,Preserve / strengthen neutrality,-0.5,0.9391379006100212,416834,https://irishtimes.com/video/video/2026/04/16/how-damaged-is-micheal-martin-from-the-fuel-protests,single_actor_reported_opinion,Single-actor reported opinion,True,False,False
89,2026-04-16,2026-04-13/2026-04-19,Midlands 103 - Neutrality,Midlands 103,,Clare Walsh,synthetic_demo_author,True,factual_or_low_opinion_reporting,none_clear,factual_or_low_opinion,mixed_or_unclear,0.0,0.0,0.0,0,0,0,0,low,,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.7933391462033385,80000,,factual_low_opinion_reporting,Factual / low-opinion reporting,False,False,False
90,2026-04-16,2026-04-13/2026-04-19,Midlands 103 - Neutrality,Midlands 103,,Clare Walsh,synthetic_demo_author,True,factual_or_low_opinion_reporting,none_clear,factual_or_low_opinion,mixed_or_unclear,0.0,0.0,0.0,0,0,0,0,low,,Other Neutrality Debate,Ukraine war and moral neutrality,Mixed / procedural / unclear,0.0,0.7933391462033385,80000,,factual_low_opinion_reporting,Factual / low-opinion reporting,False,False,False
